,Movie_Name,Year_of_Release,C_Rating,Watch_Time_(min),Genre,Movie_Rating,Metascore,Votes,Gross_($M),Description
126,The Great Dictator,(1940),G,125 min,"Comedy, Drama, War            ",8.4,,"228,377",$0.29M,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.
127,Kaithi,(2019),Not Rated,145 min,"Action, Adventure, Crime            ",8.4,,"35,922",,"Dilli, an ex-convict, endeavours to meet his daughter for the first time after leaving prison. However, his attempts are interrupted due to a drug raid planned by Inspector Bejoy."
128,High and Low,(1963),Not Rated,143 min,"Crime, Drama, Mystery            ",8.4,90        ,"47,659",,An executive of a Yokohama shoe company becomes a victim of extortion when his chauffeur's son is kidnapped by mistake and held for ransom.
129,Sardar Udham,(2021),TV-MA,164 min,"Biography, Crime, Drama            ",8.4,,"44,042",,A biopic detailing the 2 decades that Punjabi Sikh revolutionary Udham Singh spent planning the assassination of the man responsible for the Jallianwala Bagh massacre.
130,Dil Bechara,(2020),Not Rated,101 min,"Comedy, Drama, Romance            ",8.4,,"132,495",,"The emotional journey of two hopelessly-in-love youngsters; a young girl, Kizie, who is suffering from cancer; and Manny, a boy Kizie meets at a support group."
131,Attack on Titan: Chronicle,(2020),,122 min,"Animation, Action, Adventure            ",8.4,,"11,027",,A recap of the popular anime series Shingeki no Kyojin from seasons 1-3.
132,Sansho the Bailiff,(1954),Not Rated,124 min,Drama            ,8.4,96        ,"17,296",,"In medieval Japan, a compassionate governor is sent into exile. His wife and children try to join him, but are separated, and the children grow up amid suffering and oppression."
133,Vada Chennai,(2018),Not Rated,164 min,"Action, Crime, Drama            ",8.4,,"18,198",,A young carrom player in north Chennai becomes a reluctant participant in a war between two warring gangsters.
134,Asuran,(2019),Not Rated,141 min,"Action, Drama            ",8.4,,"31,116",,"The teenage son of a farmer from an underprivileged caste kills a rich, upper caste landlord. Will the farmer, a loving father and a pacifist by heart, be able to save his hot-blooded son is the rest of the story."
135,The Pinchcliffe Grand Prix,(1975),G,88 min,"Animation, Comedy, Family            ",8.4,,"13,834",,Reodor Felgen decides that he will enter a car race to defeat his former friend who has stolen his plans for a car.
136,Black Friday,(2004),Not Rated,143 min,"Action, Crime, Drama            ",8.4,76        ,"21,415",$0.03M,"A film about the investigations following the 1993 serial Bombay bomb blasts, told through the different stories of the people involved --police, conspirators, victims, middlemen."
137,Drishyam 2,(2021),,152 min,"Crime, Drama, Thriller            ",8.4,,"38,941",,A gripping tale of an investigation and a family which is threatened by it. Will Georgekutty be able to protect his family this time?
138,The Lizard,(2004),,115 min,"Comedy, Drama            ",8.4,,"21,312",,A recently jailed petty thief disguises as a Mullah and succeeds in escaping; but has to stay in the Mullah' role longer than he expected to.
139,Visaaranai,(2015),Not Rated,117 min,"Crime, Drama, Thriller            ",8.4,,"11,306",,Four labourers are tortured by the police to confess to a theft they have not committed.
140,Philanthropy,(2002),,110 min,"Comedy, Drama            ",8.4,,"13,462",,"Ovidiu, a high-school teacher looking for an extra buck, finds an unexpected way to earn easy money."
141,Mahanati,(2018),Not Rated,177 min,"Biography, Drama            ",8.4,,"13,431",,"Biography of Savitri, an actress from South India movie industry, who ruled the industry for two decades during 50s and 60s."
142,Gentlemen of Fortune,(1971),TV-13,88 min,"Comedy, Crime, Drama            ",8.4,,"12,161",,It so happens that peaceful kindergarten teacher is incredibly similar to the terrible villain who stole the helmet of Alexander the Great. And villain's accomplices are unexpectedly similar to children - they also need love and care.
143,Kaun Pravin Tambe?,(2022),,134 min,"Biography, Drama, Sport            ",8.4,,"10,777",,"An indian cricketer who shows persistence and hardwork to achieve his ultimate goal of playing a Ranji Trophy. At the penultimate stage of the career at a age when it is believed people's career ends, he starts a new chapter of his life."
144,Mr. Muhsin,(1987),,119 min,"Comedy, Drama, Music            ",8.4,,"11,210",,An ingenuous countryman Ali Nazik migrates to Istanbul and meets producer Muhsin Kanadikirik to have his first album.
145,Thani Oruvan,(2015),Not Rated,160 min,"Action, Crime, Thriller            ",8.4,,"20,712",,"Siddharth Abimanyu, an influential scientist, is involved in various illegal medical practices. Mithran, an efficient IPS officer, decides to expose him."
146,Aruvi,(2016),Not Rated,130 min,Drama            ,8.4,,"13,455",,A gentle girl born and brought up amidst the ever growing eco-social-consumeristic environment finds it difficult to fit in the society. She decides to take it hard on the people. What she does is the rest of the story.
147,"When I Grow Up, I'll Be a Kangaroo",(2004),,92 min,Comedy            ,8.4,,"11,092",,"During one peculiar night, the lives of several interconnected people are changed, as they rapidly experience love, disappointment, joy, greed and remorse."
148,King of the Doormen,(1976),,84 min,"Comedy, Drama            ",8.4,,"12,988",,"A janitor/doorman and his family who came to ""big city"" Istanbul, with the hope to live a better life. With the different characters living in the building, the story evolves around the ...                See full summary »"
149,Guardians of the Galaxy Vol. 3,(2023),PG-13,150 min,"Action, Adventure, Comedy            ",8.3,64        ,"112,664",,"Still reeling from the loss of Gamora, Peter Quill rallies his team to defend the universe and one of their own - a mission that could mean the end of the Guardians if not successful."
150,Heat,(1995),R,170 min,"Action, Crime, Drama            ",8.3,76        ,"673,306",$67.44M,A group of high-end professional thieves start to feel the heat from the LAPD when they unknowingly leave a clue at their latest heist.
151,Top Gun: Maverick,(2022),PG-13,130 min,"Action, Drama            ",8.3,78        ,"583,739",$718.73M,"After thirty years, Maverick is still pushing the envelope as a top naval aviator, but must confront ghosts of his past when he leads TOP GUN's elite graduates on a mission that demands the ultimate sacrifice from those chosen to fly it."
152,Good Will Hunting,(1997),R,126 min,"Drama, Romance            ",8.3,70        ,"1,001,475",$138.43M,"Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life."
153,Inglourious Basterds,(2009),R,153 min,"Adventure, Drama, War            ",8.3,69        ,"1,488,719",$120.54M,"In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same."
154,Star Wars: Episode VI - Return of the Jedi,(1983),PG,131 min,"Action, Adventure, Fantasy            ",8.3,58        ,"1,075,734",$309.13M,"After rescuing Han Solo from Jabba the Hutt, the Rebels attempt to destroy the second Death Star, while Luke struggles to help Darth Vader back from the dark side."
155,Requiem for a Dream,(2000),R,102 min,Drama            ,8.3,71        ,"860,325",$3.64M,The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.
156,American Beauty,(1999),R,122 min,Drama            ,8.3,84        ,"1,172,306",$130.10M,A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter's best friend.
157,Scarface,(1983),R,170 min,"Crime, Drama            ",8.3,65        ,"864,257",$45.60M,"In 1980 Miami, a determined Cuban immigrant takes over a drug cartel and succumbs to greed."
158,Eternal Sunshine of the Spotless Mind,(2004),R,108 min,"Drama, Romance, Sci-Fi            ",8.3,89        ,"1,029,674",$34.40M,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories for ever."
159,A Clockwork Orange,(1971),R,136 min,"Crime, Sci-Fi            ",8.3,77        ,"846,646",$6.21M,"In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned."
160,2001: A Space Odyssey,(1968),G,149 min,"Adventure, Sci-Fi            ",8.3,84        ,"684,193",$56.95M,"After uncovering a mysterious artifact buried beneath the Lunar surface, a spacecraft is sent to Jupiter to find its origins - a spacecraft manned by two men and the supercomputer H.A.L. 9000."
161,Full Metal Jacket,(1987),R,116 min,"Drama, War            ",8.3,78        ,"757,487",$46.36M,A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.
162,Reservoir Dogs,(1992),R,99 min,"Crime, Thriller            ",8.3,81        ,"1,041,219",$2.83M,"When a simple jewelry heist goes horribly wrong, the surviving criminals begin to suspect that one of them is a police informant."
163,The Hunt,(2012),R,115 min,Drama            ,8.3,77        ,"340,647",$0.69M,"A teacher lives a lonely life, all the while struggling over his son's custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie."
164,Hamilton,(2020),PG-13,160 min,"Biography, Drama, History            ",8.3,89        ,"100,971",,"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast."
165,Once Upon a Time in America,(1984),R,229 min,"Crime, Drama            ",8.3,75        ,"359,671",$5.32M,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan 35 years later, where he must once again confront the ghosts and regrets of his old life."
166,Toy Story,(1995),G,81 min,"Animation, Adventure, Comedy            ",8.3,96        ,"1,016,074",$191.80M,A cowboy doll is profoundly threatened and jealous when a new spaceman action figure supplants him as top toy in a boy's bedroom.
167,Incendies,(2010),R,131 min,"Drama, Mystery            ",8.3,80        ,"183,473",$6.86M,Twins journey to the Middle East to discover their family history and fulfill their mother's last wishes.
168,Singin' in the Rain,(1952),G,103 min,"Comedy, Musical, Romance            ",8.3,99        ,"248,535",$8.82M,A silent film star falls for a chorus girl just as he and his delusionally jealous screen partner are trying to make the difficult transition to talking pictures in 1920s Hollywood.
169,Up,(2009),PG,96 min,"Animation, Adventure, Comedy            ",8.3,88        ,"1,067,343",$293.00M,"78-year-old Carl Fredricksen travels to Paradise Falls in his house equipped with balloons, inadvertently taking a young stowaway."
