,Movie_Name,Year_of_Release,C_Rating,Watch_Time_(min),Genre,Movie_Rating,Metascore,Votes,Gross_($M),Description
386,Do the Right Thing,1989,R,120,"Comedy, Drama            ",8.0,93        ,105810,27.55,"On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence."
387,Dogville,2003,R,178,"Crime, Drama            ",8.0,59        ,152580,1.53,"A woman on the run from the mob is reluctantly accepted in a small Colorado community in exchange for labor, but when a search visits the town she finds out that their support has a price."
388,Young Frankenstein,1974,PG,106,Comedy            ,8.0,83        ,162392,86.30,"An American grandson of the infamous scientist, struggling to prove that his grandfather was not as insane as people believe, is invited to Transylvania, where he discovers the process that reanimates a dead body."
389,Lion,2016,PG-13,118,"Biography, Drama            ",8.0,69        ,242095,51.74,"A five-year-old Indian boy is adopted by an Australian couple after getting lost hundreds of kilometers from home. 25 years later, he sets out to find his lost family."
390,Butch Cassidy and the Sundance Kid,1969,PG,110,"Biography, Crime, Drama            ",8.0,66        ,220317,102.31,"Wyoming, early 1900s. Butch Cassidy and The Sundance Kid are the leaders of a band of outlaws. After a train robbery goes wrong they find themselves on the run with a posse hard on their heels. Their solution - escape to Bolivia."
391,Life of Brian,1979,R,94,Comedy            ,8.0,77        ,407846,20.05,"Born on the original Christmas in the stable next door to Jesus Christ, Brian of Nazareth spends his life being mistaken for a messiah."
392,Chungking Express,1994,PG-13,102,"Comedy, Crime, Drama            ",8.0,78        ,87269,0.60,"Two melancholy Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal waitress at a late-night restaurant he frequents."
393,Rio Bravo,1959,Passed,141,"Drama, Western            ",8.0,93        ,64848,12.54,"A small-town sheriff in the American West enlists the help of a disabled man, a drunk, and a young gunfighter in his efforts to hold in jail the brother of the local bad guy."
394,Ip Man,2008,R,106,"Action, Biography, Drama            ",8.0,59        ,227890,,"During the Japanese invasion of China, a wealthy martial artist is forced to leave his home when his city is occupied. With little means of providing for themselves, Ip Man and the remaining members of the city must find a way to survive."
395,The Maltese Falcon,1941,Passed,100,"Crime, Film-Noir, Mystery            ",8.0,97        ,161891,2.11,"San Francisco private detective Sam Spade takes on a case that involves him with three eccentric criminals, a gorgeous liar and their quest for a priceless statuette, with the stakes rising after his partner is murdered."
396,Sling Blade,1996,R,135,Drama            ,8.0,84        ,95929,24.48,"Karl Childers, a simple man hospitalized since his childhood murder of his mother and her lover, is released to start a new life in a small town."
397,Cinderella Man,2005,PG-13,144,"Biography, Drama, Romance            ",8.0,69        ,191930,61.65,"The story of James J. Braddock, a supposedly washed-up boxer who came back to challenge for the heavyweight championship of the world."
398,What Ever Happened to Baby Jane?,1962,Passed,134,"Drama, Horror, Thriller            ",8.0,75        ,58624,4.05,A former child star torments her paraplegic sister in their decaying Hollywood mansion.
399,Papillon,1973,R,151,"Biography, Crime, Drama            ",8.0,58        ,133798,53.27,"A French convict in the 1930s befriends a fellow criminal as the two of them begin serving their sentence in the South American penal colony on Devil's Island, which inspires the man to plot his escape."
400,Baahubali: The Beginning,2015,Not Rated,159,"Action, Drama            ",8.0,,129473,6.74,"In ancient India, an adventurous and daring man becomes involved in a decades-old feud between two warring peoples."
401,Annie Hall,1977,PG,93,"Comedy, Romance            ",8.0,92        ,269900,39.20,"Alvy Singer, a divorced Jewish comedian, reflects on his relationship with ex-lover Annie Hall, an aspiring nightclub singer, which ended abruptly just like his previous marriages."
402,Solaris,1972,PG,167,"Drama, Mystery, Sci-Fi            ",8.0,93        ,94170,,A psychologist is sent to a station orbiting a distant planet in order to discover what has caused the crew to go insane.
403,Roman Holiday,1953,Passed,118,"Comedy, Romance            ",8.0,78        ,142132,,A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.
404,The Last Picture Show,1971,R,118,"Drama, Romance            ",8.0,93        ,49817,29.13,"In 1951, a group of high schoolers come of age in a bleak, isolated, atrophied North Texas town that is slowly dying, both culturally and economically."
405,Who's Afraid of Virginia Woolf?,1966,Not Rated,131,Drama            ,8.0,75        ,77283,,"A bitter, aging couple, with the help of alcohol, use their young houseguests to fuel anguish and emotional pain towards each other over the course of a distressing night."
406,Nausicaä of the Valley of the Wind,1984,PG,117,"Animation, Adventure, Sci-Fi            ",8.0,86        ,173512,0.50,Warrior and pacifist Princess Nausicaä desperately struggles to prevent two warring nations from destroying themselves and their dying planet.
407,Fiddler on the Roof,1971,G,181,"Drama, Family, Musical            ",8.0,67        ,45256,80.50,"In pre-revolutionary Russia, a Jewish peasant with traditional values contends with marrying off three of his daughters with modern romantic ideals while growing anti-Semitic sentiment threatens his village."
408,Sweet Smell of Success,1957,Approved,96,"Drama, Film-Noir            ",8.0,100        ,33603,,Powerful but unethical Broadway columnist J.J. Hunsecker coerces unscrupulous press agent Sidney Falco into breaking up his sister's romance with a jazz musician.
409,Gandhi,1982,PG,191,"Biography, Drama, History            ",8.0,79        ,235959,52.77,The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.
410,Secrets & Lies,1996,R,136,"Comedy, Drama            ",8.0,91        ,44852,13.42,"Following the death of her adoptive parents, a successful young black optometrist establishes contact with her biological mother -- a lonely white factory worker living in poverty in East London."
411,Being There,1979,PG,130,"Comedy, Drama            ",8.0,83        ,74600,30.18,"After the death of his employer forces him out of the only home he's ever known, a simpleminded, sheltered gardener becomes an unlikely trusted advisor to a powerful tycoon and an insider in Washington politics."
412,High Noon,1952,PG,85,"Drama, Thriller, Western            ",8.0,89        ,106636,9.45,"A town Marshal, despite the disagreements of his newlywed bride and the townspeople around him, must face a gang of deadly killers alone at ""high noon"" when the gang leader, an outlaw he ""sent up"" years ago, arrives on the noon train."
413,Castle in the Sky,1986,PG,125,"Animation, Adventure, Family            ",8.0,78        ,171310,,A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle.
414,Pink Floyd: The Wall,1982,R,95,"Drama, Fantasy, Music            ",8.0,47        ,82815,22.24,A confined but troubled rock star descends into madness in the midst of his physical and social isolation from everyone.
415,8½,1963,Not Rated,138,Drama            ,8.0,93        ,120870,0.05,A harried movie director retreats into his memories and fantasies.
416,Wings of Desire,1987,PG-13,128,"Drama, Fantasy, Romance            ",8.0,79        ,73233,3.33,"An angel tires of his purely ethereal life of merely overseeing the human activity of Berlin's residents, and longs for the tangible joys of physical existence when he falls in love with a mortal."
417,Mommy,2014,R,139,Drama            ,8.0,74        ,58987,3.49,"A widowed single mother, raising her violent son alone, finds new hope when a mysterious neighbor inserts herself into their household."
418,La Dolce Vita,1960,Not Rated,174,"Comedy, Drama            ",8.0,95        ,75326,19.52,A series of stories following a week in the life of a philandering tabloid journalist living in Rome.
419,The Cabinet of Dr. Caligari,1920,Not Rated,67,"Horror, Mystery, Thriller            ",8.0,,66383,,"Hypnotist Dr. Caligari uses a somnambulist, Cesare, to commit murders."
420,The Legend of 1900,1998,R,169,"Drama, Music, Romance            ",8.0,58        ,66399,0.26,"A baby boy discovered on an ocean liner in 1900 grows into a musical prodigy, never setting foot on land."
421,The Straight Story,1999,G,112,"Biography, Drama            ",8.0,86        ,92943,6.20,An old man makes a long journey by lawnmower to mend his relationship with an ill brother.
422,Touch of Evil,1958,PG-13,95,"Crime, Drama, Film-Noir            ",8.0,99        ,106733,2.24,"A stark, perverse story of murder, kidnapping and police corruption in a Mexican border town."
423,The Night of the Hunter,1955,Not Rated,92,"Crime, Drama, Film-Noir            ",8.0,97        ,92063,0.65,"A religious fanatic marries a gullible widow whose young children are reluctant to tell him where their real daddy hid the $10,000 he'd stolen in a robbery."
424,Mirror,1975,Not Rated,107,"Biography, Drama            ",8.0,82        ,48960,0.18,"A dying man in his forties remembers his past. His childhood, his mother, the war, personal moments and things that tell of the recent history of all the Russian nation."
425,Anatomy of a Murder,1959,Not Rated,161,"Drama, Mystery            ",8.0,95        ,68225,11.90,"An upstate Michigan lawyer defends a soldier who claims he killed an innkeeper due to temporary insanity after the victim raped his wife. What is the truth, and will he win his case?"
